order_id,customer_id,product_id,order_date,quantity,order_amount,order_status
O004999,C03023,P0147,2024-03-26,2,5297,Completed
O005000,C04716,P0180,2024-06-15,3,65215,Completed
O005001,C00902,P0102,2024-01-28,5,25706,Returned
O005002,C00704,P0144,2024-08-12,1,49860,Returned
O005003,C04026,P0180,2024-04-18,2,39760,Completed
O005004,C01772,P0114,2024-08-06,5,47559,Returned
O005005,C00282,P0021,2024-06-07,3,33386,Completed
O005006,C01012,P0124,2024-05-14,3,60867,Returned
O005007,C02253,P0113,2024-04-20,5,67778,Cancelled
O005008,C00437,P0080,2024-02-16,3,72360,Completed
O005009,C03411,P0009,2024-08-14,1,8463,Returned
O005010,C01952,P0197,2024-07-19,4,34459,Cancelled
O005011,C02184,P0011,2024-07-08,1,31416,Cancelled
O005012,C03410,P0110,2024-05-25,5,10562,Returned
O005013,C00693,P0014,2024-05-05,4,55067,Completed
O005014,C02339,P0069,2024-08-14,3,55817,Cancelled
O005015,C03788,P0038,2024-02-02,5,36512,Completed
O005016,C02425,P0134,2024-01-08,2,59245,Completed
O005017,C01582,P0154,2024-01-27,4,4678,Cancelled
O005018,C04521,P0094,2024-03-04,2,33098,Completed
O005019,C02591,P0056,2024-05-04,2,42156,Cancelled
O005020,C04228,P0173,2024-10-10,2,12666,Returned
O005021,C02497,P0200,2024-09-12,3,58339,Completed
O005022,C03359,P0151,2024-04-19,4,57932,Completed
O005023,C03056,P0001,2024-10-15,2,20668,Completed
O005024,C03905,P0077,2024-07-14,1,11846,Returned
O005025,C04640,P0106,2024-04-04,1,47780,Cancelled
O005026,C03231,P0167,2024-01-08,5,35208,Returned
O005027,C04159,P0035,2024-01-03,3,65588,Returned
O005028,C01862,P0084,2024-03-18,5,31128,Completed
O005029,C04249,P0176,2024-07-21,3,33342,Completed
O005030,C01650,P0065,2024-04-25,4,14710,Cancelled
O005031,C00259,P0150,2024-05-11,4,41862,Returned
O005032,C00542,P0128,2024-05-13,3,40906,Completed
O005033,C03181,P0006,2024-08-13,1,37859,Completed
O005034,C03633,P0136,2024-07-10,2,36815,Returned
O005035,C01100,P0154,2024-08-22,5,28869,Returned
O005036,C01306,P0178,2024-02-14,5,57938,Completed
O005037,C02179,P0084,2024-05-27,3,61376,Cancelled
O005038,C01775,P0186,2024-08-29,3,63119,Completed
O005039,C00642,P0004,2024-08-17,2,61596,Cancelled
O005040,C03366,P0071,2024-06-10,3,63022,Completed
O005041,C03866,P0008,2024-08-05,4,78265,Completed
O005042,C03488,P0044,2024-07-10,1,29641,Completed
O005043,C02336,P0134,2024-02-14,5,23900,Cancelled
O005044,C03287,P0069,2024-06-25,2,14880,Returned
O005045,C02563,P0006,2024-01-18,2,70668,Returned
O005046,C04012,P0014,2024-09-26,3,25476,Completed
O005047,C02911,P0079,2024-07-15,3,36283,Completed
O005048,C02265,P0057,2024-07-26,2,52996,Completed
O005049,C02005,P0125,2024-07-10,1,64020,Completed
O005050,C99999,P0150,2024-01-29,1,60324,Completed
O005051,C00150,P0180,2024-03-23,3,9359,Completed
O005052,C00739,P0121,2024-10-23,1,38919,Returned
O005053,C01286,P0042,2024-09-17,1,57204,Completed
O005054,C00777,P0052,2024-04-07,1,72374,Returned
O005055,C01228,P0027,2024-06-09,5,61280,Completed
O005056,C04358,P0017,2024-08-20,2,18050,Cancelled
O005057,C02106,P0003,2024-05-06,4,11945,Cancelled
O005058,C02231,P0169,2024-04-03,2,25318,Returned
O005059,C04487,P0024,2024-09-05,1,49956,Completed
O005060,C02003,P0066,2024-06-25,1,19514,Cancelled
O005061,C02217,P0051,2024-04-07,3,48984,Completed
O005062,C03126,P0117,2024-01-10,2,7733,Returned
O005063,C02465,P0025,2024-06-26,4,45030,Cancelled
O005064,C00563,P0035,2024-07-16,5,24947,Completed
O005065,C04834,P0044,2024-09-12,4,2932,Completed
O005066,C00335,P0048,2024-05-23,5,72271,Completed
O005067,C00801,P0189,2024-06-26,3,22092,Completed
O005068,C03518,P0003,2024-09-27,5,1282,Completed
O005069,C00055,P9999,2024-06-19,3,48606,Completed
O005070,C01132,P0183,2024-01-10,2,5731,Returned
O005071,C01345,P0056,2024-02-17,1,62225,Returned
O005072,C02002,P0025,2024-02-29,1,56046,Completed
O005073,C02521,P0007,2024-09-01,4,-500,Cancelled
O005074,C01514,P0164,2024-02-02,2,25074,Completed
O005075,C00534,P0002,2024-07-21,3,14448,Returned
O005076,C04655,P0043,2024-01-22,4,66416,Completed
O005077,C03728,P0035,2024-02-22,5,14115,Returned
O005078,C04407,P0134,2024-03-04,2,9909,Returned
O005079,C02189,P0076,2024-07-19,1,20000,Completed
O005080,C00682,P0133,2024-04-04,5,73218,Completed
O005081,C04764,P0099,2024-07-22,2,63726,Returned
O005082,C01452,P0093,2024-09-28,5,65092,Completed
O005083,C00593,P0135,2024-02-03,4,23731,Completed
O005084,C01108,P0122,2024-08-04,5,22584,Cancelled
O005085,C04500,P0094,InvalidDate,4,1894,Completed
O005086,C02194,P0001,2024-10-09,2,59344,Completed
O005087,C02242,P0084,2024-07-24,1,75239,Completed
O005088,C01849,P0043,2024-08-06,2,28649,Returned
O005089,C04569,P0168,2024-05-23,1,34454,Cancelled
O005090,C01560,P0156,2024-01-15,5,16615,Completed
O005091,C00053,P0192,2024-05-27,5,17582,Completed
O005092,C03832,P0061,2024-01-04,3,61898,Returned
O005093,C02895,P0142,2024-06-03,5,43009,Returned
O005094,C03179,P0102,2024-08-29,3,63929,Completed
O005095,C01399,P0083,2024-02-05,5,16916,Completed
O005096,C01786,P0126,2024-08-13,5,30871,Cancelled
O005097,C04839,P0190,2024-09-19,2,13290,Completed
O005098,C00440,P0180,2024-09-27,5,4628,Cancelled
O005099,C02779,P0157,2024-09-25,1,53031,Completed
O005100,C04408,P0142,2024-07-31,4,11552,Completed
O005101,C02408,P0048,2024-04-06,2,48178,Returned
O005102,C00864,P0059,2024-04-28,1,21847,Cancelled
O005103,C04664,P0034,2024-02-22,5,42569,Cancelled
O005104,C02729,P0038,2024-02-12,2,58548,Cancelled
O005105,C04679,P0124,2024-09-26,5,55910,Completed
O005106,C02580,P0198,2024-05-05,2,37051,Cancelled
O005107,C02380,P0198,2024-05-16,3,8482,Returned
O005108,C04045,P0124,2024-07-04,4,47029,Returned
O005109,C02138,P0063,2024-08-14,2,9117,Completed
O005110,C04865,P0171,2024-07-14,1,62724,Completed
O005111,C01623,P0145,2024-07-22,5,5334,Completed
O005112,C04397,P0084,2024-06-09,4,5651,Completed
O005113,C04736,P0055,2024-04-17,4,71277,Completed
O005114,C02233,P0100,2024-02-18,4,12061,Cancelled
O005115,C01540,P0073,2024-06-24,5,2370,Completed
O005116,C03068,P0124,2024-06-01,1,32664,Returned
O005117,C04426,P0092,2024-05-30,3,70556,Completed
O005118,C02165,P0180,2024-10-06,4,28563,Completed
O005119,C04406,P0116,2024-10-06,4,54301,Returned
O005120,C04584,P0067,2024-04-06,1,61354,Cancelled
O005121,C02576,P0086,2024-04-17,4,40487,Completed
O005122,C02601,P0027,2024-07-12,5,47471,Cancelled
O005123,C03748,P0192,2024-08-10,1,77751,Cancelled
O005124,C04800,P0108,2024-05-14,4,32486,Completed
O005125,C02885,P0135,2024-05-08,5,20493,Returned
O005126,C04771,P0150,2024-09-10,5,9087,Completed
O005127,C02009,P0092,2024-08-04,4,5199,Completed
O005128,C01111,P0067,2024-08-19,5,62586,Cancelled
O005129,C00653,P0124,2024-10-16,4,51864,Completed
O005130,C00886,P0080,2024-09-11,5,5781,Completed
O005131,C03687,P0137,2024-02-15,5,61826,Completed
O005132,C04153,P0200,2024-09-07,5,57631,Completed
O005133,C04048,P0022,2024-01-07,4,21421,Completed
O005134,C01092,P0126,2024-04-27,2,71680,Completed
O005135,C04949,P0070,2024-03-23,4,40488,Cancelled
O005136,C00904,P0120,2024-09-23,5,3495,Returned
O005137,C00493,P0196,2024-06-11,5,51869,Completed
O005138,C00964,P0117,2024-08-22,2,35829,Completed
O005139,C00945,P0142,2024-08-07,3,52829,Cancelled
O005140,C04595,P0191,2024-10-04,1,14665,Returned
O005141,C00607,P0094,2024-05-27,5,24803,Completed
O005142,C04701,P0099,2024-09-19,4,51710,Completed
O005143,C04054,P0136,2024-05-10,5,7622,Completed
O005144,C04048,P0131,2024-01-01,5,4582,Completed
O005145,C01619,P0198,2024-06-08,5,41254,Completed
O005146,C04749,P0161,2024-10-07,5,40866,Cancelled
O005147,C04500,P0170,2024-04-15,3,32699,Completed
O005148,C00986,P0015,2024-09-03,3,8762,Returned
O005149,C00588,P0164,2024-04-12,5,37806,Completed
O005150,C02654,P0072,2024-04-24,1,63938,Completed
O005151,C99999,P0166,2024-01-24,2,22972,Returned
O005152,C04215,P0112,2024-09-03,1,40904,Returned
O005153,C03053,P0022,2024-04-29,1,56471,Completed
O005154,C01887,P0077,2024-06-03,3,67239,Cancelled
O005155,C02531,P0030,2024-03-21,2,61906,Returned
O005156,C04635,P0156,2024-08-12,4,9461,Returned
O005157,C01591,P0010,2024-02-23,1,39828,Completed
O005158,C03200,P0119,2024-08-29,4,37985,Returned
O005159,C00178,P0194,2024-05-19,1,37758,Completed
O005160,C00281,P0127,2024-10-10,3,59335,Returned
O005161,C03324,P0164,2024-09-18,3,10004,Completed
O005162,C03959,P0133,2024-05-20,3,-500,Cancelled
O005163,C01430,P0067,2024-01-05,5,35678,Completed
O005164,C00886,P0164,2024-05-16,5,6499,Completed
O005165,C02999,P0158,2024-07-16,2,32039,Cancelled
O005166,C02643,P0038,2024-06-15,5,42065,Returned
O005167,C00092,P0109,2024-09-16,4,15900,Completed
O005168,C01487,P0054,2024-03-05,1,79849,Returned
O005169,C04567,P0142,2024-03-06,1,14585,Completed
O005170,C03722,P0198,2024-09-13,5,48732,Completed
O005171,C02397,P0174,2024-09-18,5,15486,Cancelled
O005172,C04713,P0061,2024-10-13,4,48042,Completed
O005173,C02062,P0118,2024-10-19,4,42465,Cancelled
O005174,C01250,P0009,2024-06-25,1,936,Completed
O005175,C00129,P0147,2024-07-08,4,55566,Completed
O005176,C00997,P0122,2024-01-02,4,45483,Returned
O005177,C03474,P0126,2024-09-12,3,25745,Cancelled
O005178,C04733,P0039,2024-05-31,2,18099,Returned
O005179,C03075,P0124,2024-05-02,5,74385,Cancelled
O005180,C02377,P0161,2024-05-31,1,10903,Completed
O005181,C00270,P0135,2024-01-15,1,62001,Completed
O005182,C00639,P0013,2024-07-07,5,13749,Completed
O005183,C00295,P0184,2024-09-25,4,12806,Completed
O005184,C04921,P0097,2024-04-16,3,1832,Returned
O005185,C00923,P0097,2024-06-14,4,75703,Cancelled
O005186,C02514,P0011,2024-06-06,5,7303,Completed
O005187,C03403,P0009,2024-03-28,4,4680,Returned
O005188,C01065,P0110,2024-09-27,4,56677,Returned
O005189,C02734,P0009,2024-07-28,4,17973,Cancelled
O005190,C01762,P0053,2024-03-26,1,782,Cancelled
O005191,C01644,P0037,2024-04-28,5,12198,Completed
O005192,C02735,P0112,2024-02-06,3,29074,Completed
O005193,C04035,P0054,2024-03-28,4,18749,Returned
O005194,C04816,P0068,2024-08-08,4,6733,Completed
O005195,C02188,P0112,2024-02-11,1,15735,Cancelled
O005196,C03327,P0044,2024-08-13,5,68233,Completed
O005197,C03405,P0017,2024-05-16,2,30673,Returned
O005198,C02716,P0029,InvalidDate,1,1347,Completed
O005199,C01886,P0177,2024-08-14,4,19120,Cancelled
O005200,C01243,P0091,2024-06-22,5,25015,Completed
O005201,C03189,P0073,2024-06-08,2,31910,Returned
O005202,C04004,P0062,2024-10-10,2,78251,Returned
O005203,C03538,P0104,2024-01-29,5,41789,Cancelled
O005204,C04688,P0059,2024-06-16,4,78062,Cancelled
O005205,C02720,P0148,2024-06-08,3,33705,Completed
O005206,C01919,P9999,2024-05-23,4,35041,Completed
O005207,C02411,P0037,2024-07-29,5,13038,Cancelled
O005208,C00852,P0109,2024-01-16,1,62088,Completed
O005209,C01270,P0088,2024-04-16,5,7965,Cancelled
O005210,C03153,P0163,2024-02-08,2,49063,Cancelled
O005211,C00702,P0119,2024-02-27,1,75865,Completed
O005212,C02871,P0020,2024-10-01,3,28576,Completed
O005213,C01925,P0166,2024-04-15,4,56319,Cancelled
O005214,C02441,P0040,2024-01-10,4,3769,Returned
O005215,C04873,P0038,2024-02-05,1,4640,Completed
O005216,C03127,P0189,2024-08-12,2,32201,Returned
O005217,C04181,P0146,2024-03-03,3,44964,Cancelled
O005218,C04429,P0172,2024-08-25,5,66932,Cancelled
O005219,C01656,P0151,2024-03-20,5,28154,Completed
O005220,C03639,P0114,2024-05-03,2,10530,Returned
O005221,C00735,P0112,2024-07-16,4,3297,Completed
O005222,C00212,P0096,2024-01-30,1,58076,Completed
O005223,C02803,P0031,2024-07-08,2,39478,Completed
O005224,C01273,P0096,2024-08-08,5,23768,Completed
O005225,C01700,P0126,2024-06-06,1,14005,Completed
O005226,C01166,P0040,2024-10-15,5,30953,Completed
O005227,C02628,P0068,2024-07-03,2,18287,Cancelled
O005228,C00135,P0089,2024-04-23,5,3747,Completed
O005229,C02883,P0050,2024-10-20,3,75517,Completed
O005230,C03729,P0180,2024-06-03,2,49568,Cancelled
O005231,C04212,P0124,2024-08-06,2,32244,Returned
O005232,C00514,P0018,2024-07-06,4,28465,Completed
O005233,C04015,P0020,2024-09-02,2,22550,Cancelled
O005234,C04764,P0041,2024-05-31,1,49911,Returned
O005235,C04284,P0097,2024-05-23,2,45028,Cancelled
O005236,C00122,P0179,2024-05-25,1,50646,Returned
O005237,C02611,P0051,2024-09-13,4,6351,Cancelled
O005238,C03296,P0179,2024-03-19,3,14889,Cancelled
O005239,C02204,P0050,2024-09-25,1,17836,Completed
O005240,C04872,P0189,2024-08-13,2,51296,Returned
O005241,C04347,P0089,2024-10-20,4,49084,Cancelled
O005242,C02896,P0025,2024-06-22,1,26925,Returned
O005243,C03510,P0108,2024-06-06,1,51081,Cancelled
O005244,C01567,P0007,2024-01-14,1,54294,Returned
O005245,C00902,P0085,2024-10-18,2,74912,Completed
O005246,C03944,P0053,2024-08-15,3,14598,Completed
O005247,C01823,P0185,2024-02-01,3,61881,Cancelled
O005248,C03615,P0126,2024-06-26,5,71869,Returned
O005249,C00473,P0039,2024-09-05,4,13888,Completed
O005250,C03591,P0072,2024-09-25,1,72475,Cancelled
O005251,C04970,P0176,2024-05-12,5,-500,Cancelled
O005252,C99999,P0040,2024-04-22,4,67927,Cancelled
O005253,C04125,P0122,2024-03-19,4,13948,Completed
O005254,C00942,P0037,2024-10-13,4,67475,Completed
O005255,C04362,P0038,2024-09-17,1,9605,Completed
O005256,C03977,P0127,2024-08-08,1,70310,Completed
O005257,C04712,P0050,2024-09-29,1,41010,Completed
O005258,C01278,P0076,2024-07-07,4,61550,Completed
O005259,C02725,P0182,2024-03-23,5,10056,Completed
O005260,C03717,P0055,2024-03-11,1,6056,Completed
O005261,C01329,P0069,2024-09-09,4,35323,Cancelled
O005262,C00998,P0141,2024-07-10,2,6368,Completed
O005263,C01548,P0042,2024-08-07,2,54110,Completed
O005264,C00816,P0004,2024-03-01,4,51837,Completed
O005265,C03021,P0020,2024-07-14,3,39535,Completed
O005266,C02669,P0173,2024-10-25,4,26456,Cancelled
O005267,C04708,P0114,2024-09-30,4,34744,Returned
O005268,C01207,P0061,2024-09-09,5,51142,Returned
O005269,C00119,P0095,2024-08-19,2,16589,Cancelled
O005270,C03329,P0080,2024-02-01,3,613,Completed
O005271,C04813,P0188,2024-05-12,3,15028,Returned
O005272,C03467,P0103,2024-05-17,1,76804,Returned
O005273,C02678,P0189,2024-04-22,4,28789,Completed
O005274,C04916,P0186,2024-01-07,1,17287,Completed
O005275,C03877,P0142,2024-07-11,2,74034,Completed
O005276,C00279,P0166,2024-10-24,5,59955,Completed
O005277,C02984,P0057,2024-05-17,3,75908,Completed
O005278,C02182,P0113,2024-10-24,3,55697,Cancelled
O005279,C01573,P0003,2024-03-24,4,76117,Completed
O005280,C00637,P0178,2024-08-28,2,44688,Completed
O005281,C00070,P0140,2024-03-31,1,52503,Returned
O005282,C01642,P0183,2024-10-03,3,66761,Completed
O005283,C00124,P0063,2024-08-01,3,48508,Completed
O005284,C03272,P0113,2024-02-06,2,31736,Completed
O005285,C03773,P0169,2024-08-18,5,58003,Cancelled
O005286,C02335,P0112,2024-05-15,1,50906,Cancelled
O005287,C01388,P0027,2024-04-27,5,47404,Completed
O005288,C00859,P0180,2024-08-18,5,38019,Completed
O005289,C02056,P0020,2024-09-01,5,12344,Completed
O005290,C00993,P0018,2024-05-23,5,64935,Completed
O005291,C02449,P0063,2024-01-14,5,54960,Cancelled
O005292,C04879,P0085,2024-08-08,4,2272,Completed
O005293,C02521,P0021,2024-06-14,1,79499,Cancelled
O005294,C03378,P0038,2024-05-11,1,8609,Returned
O005295,C02327,P0025,2024-05-31,4,60448,Completed
O005296,C00046,P0039,2024-02-07,3,21480,Cancelled
O005297,C00501,P0091,2024-08-15,1,32140,Completed
O005298,C01118,P0115,2024-07-01,4,79825,Completed
O005299,C04303,P0071,2024-04-23,5,1323,Completed
O005300,C04691,P0014,2024-06-05,4,69123,Completed
O005301,C03462,P0049,2024-06-06,5,14361,Cancelled
O005302,C01897,P0198,2024-05-17,3,4905,Completed
O005303,C02844,P0088,2024-01-06,1,59771,Cancelled
O005304,C02852,P0190,2024-09-24,4,68351,Cancelled
O005305,C02688,P0180,2024-06-02,4,9543,Returned
O005306,C03154,P0086,2024-07-10,1,69692,Cancelled
O005307,C01277,P0061,2024-03-03,2,62836,Completed
O005308,C03998,P0116,2024-06-28,3,16447,Returned
O005309,C00220,P0177,2024-01-26,1,31607,Completed
O005310,C02388,P0198,2024-08-02,1,59644,Completed
O005311,C00264,P0114,InvalidDate,4,53682,Completed
O005312,C03758,P0020,2024-01-24,1,14406,Completed
O005313,C04343,P0056,2024-03-19,2,76742,Completed
O005314,C03094,P0138,2024-04-18,5,34565,Cancelled
O005315,C03984,P0069,2024-07-18,1,4941,Returned
O005316,C04936,P0113,2024-10-12,1,8049,Completed
O005317,C03356,P0170,2024-10-21,1,41628,Completed
O005318,C00743,P0024,2024-07-24,5,21330,Returned
O005319,C01203,P0135,2024-04-11,4,47123,Completed
O005320,C03948,P0137,2024-10-05,3,38914,Returned
O005321,C00124,P0137,2024-05-27,2,62000,Returned
O005322,C01474,P0036,2024-06-23,2,49901,Completed
O005323,C04602,P0070,2024-01-23,1,47901,Cancelled
O005324,C01608,P0028,2024-06-18,5,16732,Completed
O005325,C00757,P0145,2024-01-17,4,32722,Cancelled
O005326,C04019,P0035,2024-09-24,4,47436,Completed
O005327,C03552,P0087,2024-06-17,5,42510,Completed
O005328,C03717,P0035,2024-05-02,5,53316,Completed
O005329,C03720,P0061,2024-08-05,3,60531,Completed
O005330,C03698,P0084,2024-04-26,2,35322,Cancelled
O005331,C04513,P0112,2024-06-07,5,17788,Completed
O005332,C03202,P0197,2024-05-05,1,78664,Cancelled
O005333,C03271,P0157,2024-01-06,1,34253,Completed
O005334,C02360,P0003,2024-04-07,5,11026,Cancelled
O005335,C04137,P0061,2024-09-16,2,18899,Cancelled
O005336,C03669,P0089,2024-04-10,4,44993,Completed
O005337,C02891,P0066,2024-05-12,2,69477,Cancelled
O005338,C00612,P0088,2024-01-18,4,47979,Completed
O005339,C00688,P0058,2024-01-12,5,41175,Completed
O005340,C04236,P0097,2024-07-28,1,-500,Completed
O005341,C01125,P0036,2024-05-01,5,6819,Completed
O005342,C02513,P0133,2024-04-05,2,52497,Completed
O005343,C04976,P9999,2024-03-28,1,52775,Returned
O005344,C04620,P0015,2024-06-25,5,38330,Cancelled
O005345,C02945,P0186,2024-08-10,5,44235,Completed
O005346,C00627,P0090,2024-03-25,2,1280,Completed
O005347,C02353,P0103,2024-04-23,2,45124,Completed
O005348,C03366,P0076,2024-07-31,3,62585,Cancelled
O005349,C02245,P0082,2024-02-16,5,73285,Returned
O005350,C03802,P0145,2024-08-08,4,23336,Cancelled
O005351,C02405,P0139,2024-09-13,5,72240,Completed
O005352,C04617,P0013,2024-07-08,4,641,Completed
O005353,C99999,P0035,2024-04-11,5,9303,Cancelled
O005354,C01622,P0058,2024-07-12,5,7077,Cancelled
O005355,C02569,P0160,2024-05-03,3,64010,Returned
O005356,C00586,P0062,2024-06-12,3,46874,Returned
O005357,C01574,P0197,2024-10-14,3,18024,Returned
O005358,C01464,P0159,2024-04-09,2,70391,Completed
O005359,C00965,P0130,2024-07-18,5,79688,Completed
O005360,C04118,P0071,2024-06-10,1,25713,Completed
O005361,C04460,P0043,2024-03-07,2,38718,Completed
O005362,C03233,P0131,2024-01-31,4,69152,Completed
O005363,C00993,P0068,2024-08-07,2,24843,Cancelled
O005364,C03726,P0182,2024-03-31,2,33948,Completed
O005365,C04622,P0129,2024-07-07,4,51798,Completed
O005366,C04512,P0093,2024-07-12,5,44833,Returned
O005367,C03367,P0175,2024-02-06,2,12359,Completed
O005368,C02643,P0136,2024-07-06,1,8726,Completed
O005369,C03025,P0052,2024-05-24,4,667,Completed
O005370,C00297,P0100,2024-08-09,3,28752,Completed
O005371,C00104,P0001,2024-03-26,3,52225,Cancelled
O005372,C02451,P0023,2024-07-07,4,46328,Completed
O005373,C01854,P0013,2024-06-04,4,61116,Completed
O005374,C04272,P0027,2024-09-23,5,57636,Returned
O005375,C03776,P0134,2024-06-29,3,79346,Completed
O005376,C02867,P0142,2024-01-28,2,61650,Completed
O005377,C04179,P0014,2024-04-29,4,27119,Completed
O005378,C04458,P0031,2024-04-15,4,53274,Completed
O005379,C04767,P0041,2024-10-03,4,30465,Cancelled
O005380,C02252,P0155,2024-02-17,2,4298,Completed
O005381,C01290,P0103,2024-01-20,1,29385,Cancelled
O005382,C04796,P0098,2024-10-07,2,72421,Returned
O005383,C01844,P0080,2024-03-31,2,28176,Completed
O005384,C00546,P0122,2024-07-14,1,29256,Completed
O005385,C03297,P0022,2024-05-26,5,6137,Cancelled
O005386,C04399,P0038,2024-03-12,2,71213,Completed
O005387,C04523,P0041,2024-04-27,3,54440,Completed
O005388,C01491,P0048,2024-02-09,4,33904,Cancelled
O005389,C02105,P0021,2024-08-09,2,62046,Completed
O005390,C02534,P0120,2024-07-01,2,17918,Completed
O005391,C01686,P0181,2024-01-21,3,28062,Completed
O005392,C03552,P0153,2024-02-20,2,1522,Completed
O005393,C00056,P0193,2024-03-17,3,10402,Completed
O005394,C01513,P0062,2024-03-18,1,14594,Completed
O005395,C03879,P0174,2024-08-10,5,34113,Completed
O005396,C00067,P0129,2024-07-01,5,2793,Returned
O005397,C00042,P0134,2024-10-12,5,6140,Returned
O005398,C04456,P0156,2024-07-25,4,32705,Cancelled
O005399,C00477,P0172,2024-05-19,4,33676,Completed
O005400,C00465,P0186,2024-08-04,2,49659,Completed
O005401,C00167,P0036,2024-04-03,2,27122,Cancelled
O005402,C04615,P0022,2024-04-05,1,65668,Completed
O005403,C01922,P0171,2024-10-21,3,38083,Completed
O005404,C00985,P0078,2024-03-04,2,13536,Returned
O005405,C02128,P0129,2024-07-02,5,35825,Returned
O005406,C01948,P0064,2024-02-20,1,17686,Completed
O005407,C04405,P0147,2024-01-21,4,48724,Cancelled
O005408,C00752,P0063,2024-09-22,3,29263,Cancelled
O005409,C01713,P0184,2024-08-08,2,75259,Completed
O005410,C04357,P0189,2024-09-07,2,46408,Cancelled
O005411,C00037,P0027,2024-02-25,4,6146,Returned
O005412,C04100,P0003,2024-06-06,3,34660,Returned
O005413,C03105,P0138,2024-04-26,2,14581,Completed
O005414,C02285,P0110,2024-02-17,1,25279,Cancelled
O005415,C01340,P0006,2024-01-27,1,36955,Returned
